"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Europe & Central Asia","ECS","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.986426997570111","1.0064531645002","0.976414799309592","1.11917889540233","1.06077359101695","0.940610961696459","0.963893426216735","1.02526328690399","1.03087430809115","1.0702029089247","1.20203901741276","1.25731290230128","1.19681500261923","1.05846524879406","0.952642979228511","0.941316160484105","0.934853894317023","0.84439380141158","0.798680442451852","0.858149631219891","0.898135666790451","0.848334530693308","0.908304552223209","0.886468339501549","0.870462601442184","1.04086097914343","1.08204751388006","1.0724167163263","1.04947513384933","1.08250833825112","1.07569983119486","1.04157882803894","","",
"Ecuador","ECU","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.33193671390497","1.27035441318213","1.31617894618646","1.31471108159509","1.26468880606745","1.36039327335056","1.57838098043476","1.52231508184475","1.56245027815201","2.09183644601649","2.39297374989698","2.02538057969085","1.78447023529041","1.6747586339543","1.66206478499437","1.65418892550997","1.6429370626537","1.61124246221494","1.4106530486683","1.55581231744525","1.55250455861839","1.41752746341651","1.33089547172516","1.37015668237853","1.40540973534925","1.48076804678667","1.4583891400784","1.41611455981639","1.50339681786201","1.52686085519039","1.56165125718072","1.57907177402722","","",
"Egypt, Arab Rep.","EGY","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53934284556125","3.04207136680371","2.89448942081829","2.77616775718644","2.46995101642623","2.36867133821434","2.31370424838393","2.22418196038204","2.21729301500833","2.26776936887605","2.12086608804526","2.51528634585818","3.0602022606688","3.48601869914741","4.05725846981114","4.22426737513072","3.87880842049299","3.58861201937385","3.10490078432229","2.88370477690568","2.66728882787385","2.66929751963829","2.45016410185952","2.45993788889887","2.47305638302717","2.43102497234033","2.53188648141044","3.92080745916321","3.98992208888323","3.48169795265612","3.04956970680007","3.00877092849729","","",
"Euro area","EMU","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.506043630790928","0.521945434430574","0.484838948139713","0.544676624690184","0.540687911967394","0.513396908985658","0.539702926463449","0.608042517289794","0.622631769000428","0.64325575070421","0.744765868251816","0.782798517271857","0.74925788725962","0.647607821579877","0.593198273725642","0.600793116189237","0.5989952679631","0.540677183911522","0.503856305849726","0.521709188660221","0.565433156041825","0.526874944352476","0.584035576999765","0.569541301379501","0.549047674749213","0.67341741588039","0.676076401935196","0.666118769796396","0.626920498840366","0.634991338203053","0.616858500027229","0.601800022395506","","",
"Eritrea","ERI","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23542102032632","1.88809360466877","2.00979987836161","2.08852986890114","2.01914947693074","2.01101411047393","1.39266602482157","1.66011987672987","1.68062396340189","1.81127899340274","1.89484579860557","1.68477495481573","1.37164106619973","1.28188257576152","1.06052389739493","1.00203614651627","0.882539931050123","0.705241901036191","0.910200351380148","0.832846135398725","","","","","","","","","","","","",
"Spain","ESP","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.490970933671183","0.498397235907954","0.499373600343173","0.587098648836933","0.644051235639199","0.603314090864656","0.57814797714972","0.705870925619604","0.717517847213348","0.785214812276044","0.916419936158193","0.924013437387276","0.899460203233489","0.743959807470582","0.699023020550894","0.716726676786305","0.677537506922239","0.635273432426037","0.548523243703614","0.54273433219563","0.557236006528435","0.562698870053283","0.636624376736862","0.582900375466584","0.593598553584518","0.74518125137793","0.717385019727654","0.750341852822401","0.70732174142055","0.700617233399395","0.685729326628887","0.673521082879954","","",
"Estonia","EST","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06091640621331","5.01819268250743","4.31713929815852","3.82696763619843","3.27518165316318","2.97880566259969","2.43679708774095","2.48494476004943","2.14058460241747","2.18360330329659","2.93923574822786","2.46037884762642","2.37842049813308","2.54833542962133","2.33441504584196","2.41368417322993","2.43964168283237","2.38076312277948","2.00232641309679","1.36120628067655","1.27384593673205","1.15294417919908","","",
"Ethiopia","ETH","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.231180847646907","0.222887543686393","0.195238333682962","0.311442458170202","0.483243370670729","0.516704534561162","0.537167549032811","0.596562424805329","0.713315282531029","0.738044867090746","0.807592390431743","1.04387989012075","1.18116805434087","1.23264588477783","1.16802534010773","0.950191511195924","0.868812812555022","0.77827231805909","0.643031299735692","0.556684738406824","0.619941858733694","0.705404510961565","0.609688462326258","0.685380919202898","0.749191117998188","0.696787973684147","0.725951914487739","0.728224151310222","0.805131946808449","0.785435846738338","0.789429222876526","0.88506005870217","","",
"European Union","EUU","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.600487354634783","0.612623757613119","0.590656369322429","0.675033911448346","0.664812574254944","0.620317289970776","0.653542778832442","0.726617474414996","0.727999739439746","0.744010626176934","0.851892269504467","0.893527884304545","0.849601831217375","0.739476805107884","0.674321303717904","0.676248710950648","0.673792630590978","0.606106619572836","0.559703231933537","0.585810290480483","0.630115261797608","0.588932997380696","0.647142270683197","0.627632243717039","0.608190331589438","0.743731197295053","0.750385743243418","0.740644834794508","0.698693691062899","0.706120541344656","0.68554984148463","0.665666647374146","","",
"Fragile and conflict affected situations","FCS","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65197149947661","4.44195461719871","5.02767585900642","5.01553595667693","5.0785139771899","4.66267033578336","4.72603702985244","4.23274342311067","4.15375296568855","3.90617492946684","3.39969905632314","3.76939570842154","4.21612975813557","4.4020574661103","3.58649830947754","3.05169611677261","2.63477057767871","2.18689097447367","1.55005306899285","1.65914088664568","1.57337684712673","1.66316638506104","1.60126073263427","1.63023752501259","1.53939115990319","1.75275100265935","2.03996270194745","2.05064465995957","2.0252589756155","2.04913088213913","2.15313283532669","2.15733065504895","","",
"Finland","FIN","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47562269921346","0.568277603847763","0.648520308964788","0.88145543758309","0.884633117960994","0.658230028608933","0.771164138173548","0.802812698787646","0.745809116509133","0.749089188602457","0.816663940753993","0.915594903950531","0.907826085603331","0.883042198251808","0.750839269065256","0.627172565575145","0.750274711362867","0.652024767710774","0.531323816116055","0.58302781483515","0.7072984989437","0.594283193354516","0.591593193055203","0.595431132188297","0.559856954473009","0.62867988302609","0.678536881955109","0.62933412608608","0.630957101940626","0.615142651570817","0.580028744307766","0.55524877345789","","",
"Fiji","FJI","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.648374986552601","0.647991300482808","0.650653125780519","0.620501417979746","0.589237309624604","0.562057582226588","0.583422584980932","0.604910804392692","0.782262088401536","0.711311531303225","0.878463370103723","1.23177435032103","0.95960574650747","0.958676918523345","1.19746627537212","0.992563615885215","1.14511579720055","0.982485396157546","0.757622343866463","0.936948299442253","1.08957048546628","0.903823252508884","0.836579558184552","0.889190326657001","0.937758426839093","1.0888241531897","1.17113641691241","1.25221820732898","1.22303533153628","1.32120882318261","1.38692090282798","1.4849530028031","","",
"France","FRA","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.338943076124036","0.383139603744499","0.350948764877261","0.3686112636348","0.360616907319503","0.335194008230184","0.361624513824364","0.404256036077474","0.428468545749577","0.436976449785468","0.499253278482014","0.521294894878413","0.492870433445884","0.423523312553963","0.387857275482968","0.396342608286446","0.38495775685644","0.344361668650593","0.320881951951605","0.343573721216378","0.36723589599215","0.339869803004296","0.383420384947416","0.380682248494704","0.353224708192649","0.43440467977547","0.446420628406464","0.448121588283429","0.421262600360954","0.439650146125679","0.42499014332053","0.415328182311164","","",
"Faroe Islands","FRO","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05210030694369","1.06157789998639","1.17258311623297","1.14071874270262","1.07267042367215","0.944789910228247","0.862500877975055","0.894557120603647","0.940928698238665","0.703525778054956","0.749859356598892","0.861440408425065","0.840585584202188","0.778771324091401","0.861096443147277","0.883779158506947","0.775568389367485","0.97523383407146","0.920031401255186","1.02415211691636","1.03909592244079","1.05273989103626","1.00953723334603","1.01318236503843","","",
"Micronesia, Fed. Sts.","FSM","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707533295894842","0.721363833007041","0.788458259093764","0.834854200390378","0.950008132150953","1.01368076190241","1.02097129716596","1.00816154901935","1.18326363103292","1.14336861411447","1.34925380463564","1.42872567032395","1.43933711225316","1.3100084671189","1.34959635270137","1.19114594563206","1.20983643047455","1.02228717516926","1.11558100800252","1.17892381360047","1.32052808419489","1.3677200586321","1.38775982309597","1.57750933782664","1.61685295481533","1.61582456109377","1.60161597891569","1.73036299596896","1.92343188157709","","",
"Gabon","GAB","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.931013946626908","1.20452538575606","1.2475111705754","1.74080892504609","1.83204452775343","1.85506772249592","1.87547207035523","1.99664711773848","2.75662809251356","2.61447393479395","2.62464014815061","2.7518653055505","2.47424157444226","2.33429413951733","2.04291448622248","1.63474251596464","1.48778561418867","1.19742213971867","1.05495732202085","1.33762458090585","1.31852425325452","1.09735612641481","1.12565561582213","1.17780072476386","1.16292768713055","1.61357331531576","1.78240745018786","1.42597565861884","1.27321809078023","1.38023007435226","1.43666653399287","1.26790291564046","","",
"United Kingdom","GBR","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60865425634104","0.6236039329389","0.61052319812128","0.689764377834591","0.651924442137705","0.616132821574577","0.630701917516693","0.563737095247913","0.541171905611925","0.551221029482507","0.589866130317828","0.638442277134574","0.592175232960962","0.548605179002209","0.490504317815254","0.48949719238928","0.492506268396076","0.445827232810964","0.478115748702392","0.537409474880635","0.55316655935344","0.49638998600746","0.54206669964215","0.535937619275028","0.464836527500492","0.485769843698995","0.518690200770757","0.517311825859217","0.49782797945177","0.49821995009398","0.467780751980093","0.429822608118105","","",
"Georgia","GEO","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33459503547488","8.4959061394529","6.19102732272127","4.85778742363711","3.34790769253208","2.51214069564536","2.24550693626617","2.72262975141231","2.86082236314812","2.10873033103954","1.75131926004526","1.65969230509334","1.43004509214461","1.52432965759461","1.45781175423822","1.42024155698243","1.01991947005803","1.44741954285038","1.26421853125762","1.32466392177865","1.3691689660206","1.50204035784248","1.63929404820607","2.18887747689992","2.39984681638375","2.35681048871605","2.21696493782054","2.46977399336174","2.69510153489058","2.81324029847978","","",
"Ghana","GHA","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.585242748236642","0.506445128027035","0.654112944249587","0.764104523657295","0.94997328176809","0.895691910483919","0.958606969254276","1.0535129010733","1.42481915981454","1.54592503248936","2.20310798706882","2.31458554869293","2.48033378035848","2.00915034690949","1.69726893915312","1.54325972923841","1.0274101544965","0.951379207694817","0.813719006088807","1.06516456859149","1.00997778086463","0.919559114238409","1.15873365090504","0.827287167757885","0.978602767037306","1.14503880699806","1.06946211415059","1.10821164199181","1.13872146694741","1.24712833447654","1.20306269414667","1.26816946014192","","",
"Gibraltar","GIB","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48126901272591","0.45857338296341","0.447437503136465","0.473865869883558","0.495511952891395","0.490801330543375","0.517935254238177","0.581503391925873","0.671191058298279","0.750488472707215","0.946425572668341","1.11103711540766","1.12590361855134","1.11596410889873","1.15994686362587","1.60189034653086","1.11493124611942","0.819960394317136","0.784868613438522","0.894055418803696","1.05433638526106","1.17488486346099","1.02518696111299","0.88402122268273","0.887915395356017","1.02096146309735","1.19890028107918","1.21639657098852","1.28328437581369","1.26013509276905","1.352708464155","1.35007795743469","","",
"Gambia, The","GMB","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.789623023983255","0.382266433244298","0.38513002389401","0.40002261221459","0.422147528052128","0.436416655998453","0.420822663406491","0.488269615149584","0.504132003710198","0.587300022029943","0.591855808573977","0.916834321718972","1.10874028426268","1.35765227806667","0.750046959363418","0.763771112459358","0.857948559166901","0.842111667924604","0.751231758918706","0.951558691773155","0.830880220429337","0.974198707014977","1.03137329185179","1.05674701833531","1.45846980758172","1.37010073037982","1.30654233319533","1.36835201276074","1.31274354358975","1.32606321911662","1.38761087223812","1.39596571850198","","",
"Guinea-Bissau","GNB","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.882896603719206","0.906754002447314","1.13304369975185","1.13907158363373","1.18984445495384","1.16623295015596","1.13776405979719","1.30439611808275","1.51294103126545","1.6049228195643","0.776281463709047","0.77273459812464","0.739053811733837","0.855963486823122","0.845689435095291","0.84884865504892","0.919473689046228","0.85423989799059","0.69092902751736","0.774748259874047","0.810501257996554","0.647117185581028","0.780924110262282","0.787614949084955","0.832289570291714","0.906713083886852","0.921005694563965","0.857344898082948","0.862552294433755","0.915433685833631","0.937390699756058","0.925777832163036","","",
"Equatorial Guinea","GNQ","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.607882611985926","0.739635913944876","8.04902651240011","9.06168764843202","16.331820021926","14.2498172782605","10.1052418874379","7.05199625931509","11.6141583374855","11.0211430302951","6.09741865572794","11.228967628342","11.3598141107591","11.3908176863055","9.23326113710749","4.6387377497289","2.89422450732543","2.10446917471798","1.79323698386028","2.69815614069017","2.9686781904742","2.15631253619379","2.05539662133441","1.97780438112443","1.8000047644435","2.29720483373197","2.74595446024905","2.41574456103607","2.5124148757006","2.61908038191087","2.79686402926055","2.32397758321398","","",
"Greece","GRC","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.919858146271892","0.864640142491133","0.780398042183845","0.80767000119634","0.861422623949229","0.916583194996177","1.01960858521422","0.980726208005452","0.988157675107461","1.20951730627082","1.24900941142716","1.25700573084856","1.21471651293021","1.20285154747712","1.19477404376849","1.18479967370382","","",
"Grenada","GRD","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.500680795057511","0.523053145706201","0.747091573368479","0.69798789051733","0.740756228989484","0.790566493476522","0.860366709383258","0.88241281374066","0.891075702130107","0.856954433142044","0.801556373678202","0.931852990928002","0.981584577504997","0.971872309510509","0.950387831721899","0.871690898194471","0.951931071387492","1.0048766873253","0.993654881487776","3.15859456797862","1.13353662138243","1.23805165069342","1.66388720045054","1.2662147469342","1.01577039208759","1.06680700987336","1.04240693145914","1.08071755369026","1.19177624690766","1.22603820602386","1.18793244960115","1.17114308566693","","",
"Greenland","GRL","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","0.0100431938522499","0.00868218876175622","0.00788907322900432","0.00654566803054836","0.00609449261117277","0.00553376504368792","0.00528525189268889","0.00491838787065408","0.00428243117045263","0.00403642913016195","0.00403158296537679","0.00494294915243862","0.0057362188706927","0.00612797150617211","0.00712417122324706","0.00698227421240887","0.00513824615641678","0.00414340886009145","0.00388201855853136","0.00399726731399151","0.00392564554237775","0.00418653324177744","0.00432897567330482","0.00507431351516809","0.00484922574788895","0.0041740248859927","0.00436304221006963","0.00509419322025794","0.0049369109899646","0.00524163733690213","0.00585279879671757","0.00609087680795686","0.00592676566118843","0.00511196540970178","0.847845294031397","0.869532435914568","0.942296305395023","0.79115706995303","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.638844211922384","0.554870897283713","0.628188224352889","0.635130705136647","0.618639668793435","0.669642026854396","0.637931449244395","0.617859053670101","0.738701275336254","0.803571639275728","0.916443714257516","1.03915433951345","1.04840089148908","1.04182271701276","1.02373755432669","1.02005577289276","0.972042280788067","0.976611647109192","0.796560072503866","0.899168289421422","0.824703638241034","0.768408279318763","0.77724759967005","0.811873351823481","0.83377049447054","0.936062427721133","0.971852783223658","0.883783995740486","0.999298835757627","1.03930145335023","1.08115270580557","1.16287015321642","","",
"Guam","GUM","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9012328615345","6.83854135736617","5.49553292292861","4.2149824856784","4.50887783539752","4.36620411394922","3.84972406910269","4.2144723244757","4.52984546864109","4.9330010593368","4.60780394263278","4.81605087225947","4.86448270842111","4.86211485053471","4.8739499269134","4.28056393217084","1.41147501611343","1.52447299163215","1.42640345871552","1.42964971296272","1.45972689331249","1.48248586471809","1.52041208659805","1.52523933047309","1.6696317505259","1.68026099546704","1.98881241203148","1.95115328606103","2.1318287634805","2.266763415243","3.28125471430536","3.00451979166039","","",
"High income","HIC","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85008563851119","0.850205289237102","0.836569674690076","0.868037929424852","0.84496844267753","0.798320807174083","0.843911979743992","0.898627584927802","0.926483782883548","0.924769783426498","0.967504452718244","1.02361746384231","1.01500431247872","0.962189621109691","0.911113713728625","0.907426548331621","0.898255815330349","0.872730305152549","0.837653049075415","0.871619215967311","0.888174061915177","0.842497752888893","0.861374983685716","0.888073061716941","0.894564339516821","0.987846958732016","0.995012082753313","0.981913621229054","0.97286713984875","0.983151910978635","0.979736183014851","0.930219854233141","","",
"Hong Kong SAR, China","HKG","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","0.666836242137619","0.611250256332338","0.527019828799399","0.407562822131895","0.444624375148196","0.459481318280383","0.44876119912777","0.463121047229654","0.462902615642811","0.389628643876403","0.350002333103929","0.390566270432055","0.467959192970103","0.634060308524785","0.659673368684462","0.681709180568355","0.708439022864398","0.612452156658201","0.60449442732777","0.579671076852335","0.568358442933366","0.570121096276202","0.568067225015494","0.505340755454049","0.39953767181306","0.394630687447902","0.353958861139439","0.318509130289935","0.420072389960181","0.474475675920266","0.445634710622557","0.465047852333511","0.489305456027234","0.561143130230632","0.516477838108406","0.544067581238875","0.522142905496229","0.52231311131563","0.497006642036979","0.564632149426487","0.5159536608333","0.526856122623312","0.519571093643015","0.530359692922124","0.537203604124201","0.487250182690731","0.49114112976731","0.462759287289222","0.454552737400679","0.464225013096021","0.379660262874755","0.378867124394579","","",
"Honduras","HND","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63890137680969","0.718677248442003","0.794058253777812","0.865778435198222","1.07598959870676","1.16381440362666","1.25262105696178","1.21099788411475","1.30140245331875","1.34869425794142","1.33003245871892","1.52256594018092","1.62345585410934","1.79833435168896","1.98228580192163","1.74371047277889","1.88207748850435","1.83870962673524","1.71089275955111","1.55869993788521","1.54707235134248","1.56712955234736","1.66456158771776","1.76139060991096","1.75314630343295","1.76625536550817","1.68379321119496","1.59513636967216","1.77576962615653","1.80397784979076","1.7410874057085","1.74180663797586","","",
"Heavily indebted poor countries (HIPC)","HPC","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.473122642567745","0.495319569284257","0.673038815981178","0.660695076509896","0.780711175798089","0.744589449555583","0.779648141289741","0.823553933631384","0.863217184113874","0.933478378756009","0.910941861353552","1.03630566428229","1.03879505639162","1.00140666679795","0.965511103282376","0.92221761934555","0.887854367213042","0.830333639552535","0.751455087127752","0.815063554105202","0.842299866931097","0.839543234364143","0.894144606692136","0.868051955228387","0.881546178313735","1.00228436250131","1.05264155083144","1.05066426478474","1.15929104714623","1.19906649112907","1.24227194621668","1.26038380979791","","",
"Croatia","HRV","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04616869908086","1.01624462750857","1.17826738935845","1.24185804355057","1.42139814220648","1.5643960716605","1.63585877194679","1.53490028405874","1.34116671838408","1.12746757427248","1.11543868165093","1.06826356579201","0.994499396807846","0.849530477846717","0.919779648516428","0.948477977778594","0.924972246060416","0.975505265923715","0.949630856386404","0.949975562761183","1.14261861941613","1.17724377884635","1.15915656470716","1.03719020743601","1.07995219034088","1.05163227168159","1.04479655558299","","",
"Haiti","HTI","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.401546146263605","0.370687396998458","0.536978027180218","0.518041535020112","0.128467517121","0.487713220290399","0.577737146059546","0.627666846186874","0.600911410343877","0.58911280368504","0.400999585731385","0.491118840566594","0.610137663633937","0.790294607345068","0.611561287279491","0.553258685085686","0.560564301309467","0.554271246851047","0.519319394417136","0.473382210649254","0.59169212506532","0.61730216105865","0.546297716551713","0.573605671850132","0.669497462779171","0.766817772306695","0.859691800322372","0.825482682683131","0.780948972724375","0.912581682513438","0.949278336512738","0.702990847079045","","",
"Hungary","HUN","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08960573622123","2.0158334924041","1.97609169004478","2.08835440973667","2.12437574097326","2.14903845302176","2.24000222090287","2.2799381124723","2.1572342070409","1.75723053777389","1.51871188811289","1.27171431349142","1.22612265080265","1.25287233944846","1.07040711933969","0.961853446292062","1.05390622750616","1.08636792812562","1.03595499586736","1.09384375612856","1.0001566655815","1.01585978413977","1.26565942686634","1.26983550894976","1.26538340145366","1.17834172772265","1.18458361464711","1.18493199739068","1.148888626919","","",
"IBRD only","IBD","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94049313958353","3.29054716887591","3.26914859011789","3.3258742752796","3.12716304944462","2.99298162417761","2.88065530912236","2.86551772654685","3.07491865895217","3.2764484651211","3.27194450470321","3.47359673897651","3.68086154708418","3.69981299472097","3.53569659959039","3.35101063372081","3.17262589868152","2.83776950733604","2.53643067169861","2.7644323247615","2.53510273224636","2.39172496215011","2.4089215112456","2.44728349405869","2.48172577755996","2.71935854596493","2.80302741342611","2.70853748412432","2.76981646451078","2.86734190005342","2.95372897942051","2.77613749031964","","",
"IDA & IBRD total","IBT","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.78902965303501","3.10160606153564","3.14861233971101","3.21383929049975","3.04862864727861","2.9140152491513","2.80642145672542","2.79802897056391","3.00298910323503","3.19590764551618","3.1797046007855","3.38357726422763","3.57888956644794","3.58609353760313","3.43318941818724","3.25887903220665","3.08983914938153","2.77255617266301","2.44686042322507","2.65866512679907","2.44573502250329","2.31542017693378","2.33035386561502","2.36166489764797","2.38909551864646","2.61137857914105","2.6968833305597","2.62324776177502","2.67890752466123","2.77460858892787","2.85827577201984","2.70125053023922","","",
"IDA total","IDA","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.825647865610344","0.988807084675753","1.63394527492847","1.69927918824495","1.88578983418919","1.68127901540559","1.61523352008341","1.67497180010806","1.85386826828163","1.97675474789541","1.9124457711884","2.09836744870365","2.15269461889359","2.01349476016222","1.95710379300788","1.86096293479353","1.79496249557505","1.69548761369018","1.31920795521189","1.35267778692494","1.28171064660059","1.28289372685397","1.26053522839821","1.23271354440036","1.22232498919944","1.3198587118972","1.42026628477643","1.52270502840405","1.52450086336144","1.60350090029571","1.68153667159048","1.6929093011411","","",
"IDA blend","IDB","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.468292030659","1.57184107109133","3.04311505681367","3.09942542938275","3.32305976726424","3.03057621816766","2.99096454294984","3.16370457112778","3.60528945443002","3.79310805471432","3.46343637375742","3.80884212682115","3.97627549187709","3.52525152089828","3.41238202497736","3.20833943778203","3.11594429844934","2.97637675565256","1.72712334560759","1.81825940715466","1.67270684799056","1.54805450179353","1.41961901408094","1.41891861330159","1.3812291139331","1.50490620573336","1.69168510588966","1.87558534129038","1.78430772553227","1.91495197756342","2.03452557083156","2.062750225617","","",
